statement,category,effective_date,source
"2026년 공무원 보수는 공통 인상률 3.5%가 적용되었으며, 소위·중위·하사·중사 등 군 초급간부 봉급은 추가 인상률이 적용되어 최대 6.6% 인상되었고 2026년 1월 1일부터 소급 적용된다.",정책,2026-01-01,인사혁신처
2026년 1월 1일 이후 병역법에 따라 6개월 이상 군 복무를 마친 사람은 국민연금 군복무 크레딧으로 실제 복무기간을 최대 12개월까지 국민연금 가입기간으로 인정받는다(기존 최대 6개월에서 확대).,정책,2026-01-01,보건복지부·국민연금공단
"2026년 1월 1일부터 병역의무 기피자의 인적사항 공개 항목이 확대되어 성명, 연령, 주소(건물번호 포함), 기피 일자 및 기피 요지, 위반 법 조항과 함께 여행국이 추가로 공개된다.",정책,2026-01-01,병무청
"2026년 1월 접수분(2026년 4월 입영)부터 현역 모집병 선발에서 면접점수와 고등학교 출결점수가 폐지되며, 육군 6개·공군 2개·해병대 1개 등 9개 특기만 면접이 유지된다.",정책,2026-01-01,병무청
2026년 1월 1일부터 석·박사 통합과정 수료자도 병역지정업체 연구전담요원 자격이 인정된다.,정책,2026-01-01,병무청
국방부는 2026년 1월 개별적으로 제공되던 인사·복지·교육·의료 등 국방 서비스를 모바일 중심으로 통합한 장병e음 플랫폼을 개통했다.,정책,2026-01-01,국방부
"병무청은 2026년 1월부터 병역판정검사와 입영판정검사에 얼굴(안면)인식 본인확인 시스템을 도입하여, 키오스크로 신분증을 스캔해 진위를 확인한 뒤 신분증 사진과 본인 얼굴을 전자적으로 대조한다.",정책,2026-01-01,병무청
"병무청은 2026년 1월 1일부터 전체 사회복무요원을 대상으로 복무적응교육을 확대 실시하며, 교육 내용에 장병내일준비적금 가입방법과 혜택 안내를 포함한다.",정책,2026-01-01,병무청
2026년 1월 15일부터 예비군은 본인의 출산휴가 또는 배우자 난임치료 등 출산·육아 관련 사유로 동원훈련 연기를 신청할 수 있다.,정책,2026-01-15,병무청
2026년 1월 15일부터 예비군이 주요 업무 수행 등 경제활동 사유로 동원훈련 연기를 신청하는 경우 60일 범위 내에서 본인이 희망하는 일자까지 연기할 수 있다.,정책,2026-01-15,병무청
"2026년 3월부터 장기복무 신규 확정 초급간부를 대상으로 하는 장기간부 도약적금이 시행되어, 월 최대 30만원 납입액에 정부가 100% 매칭 지원하며 3년 만기 시 약 2300만원을 수령할 수 있다.",정책,2026-03-01,국방부
경상북도 영천의 영천고등학교가 2026년 3월 3일 군인자녀 자율형공립고로 개교하여 전체 정원의 50%를 군인·전사자·순직자 자녀로 전국 단위 모집한다.,정책,2026-03-03,국방부
"국방부는 2026년 3월 12일부터 그동안 군인 자녀에게만 지급하던 꿈도전지원금 장학금을 군무원 자녀에게까지 확대 지급하며, 대학 1학년 1학기 성적을 기준으로 성적순으로 지급한다.",정책,2026-03-12,국방부
"국방부는 2026년 하반기부터 단기복무장려금 지급 대상을 확대하여 대학 졸업 후 선발된 학사사관후보생에게 1200만원, 민간부사관과 학군부사관후보생(RNTC)에게 1000만원의 장려금을 지급한다고 발표했다.",정책,2026-06-30,국방부·서울경제
2026년 하반기부터 사회복무요원이 배우자의 임신검진에 동행하는 경우 최대 10일 범위의 동행휴가를 사용할 수 있는 제도가 신설되었다.,정책,2026-06-30,병무청
2026년 하반기부터 공군 일반병은 자격·면허·가산점과 관계없이 블라인드 방식의 전산 공개추첨으로 선발된다.,정책,2026-06-30,병무청
2026년 하반기부터 대체복무요원이 소집 기피로 형사처벌을 받은 경우에도 대체역 신분이 취소되지 않고 대체복무요원으로 복무를 이어갈 수 있도록 제도가 개선되었다.,정책,2026-06-30,병무청
"2026년 하반기부터 해외이주 신고 사유로 국외여행허가를 받으려는 병역의무자는 거주국 출입국 내역, 재학·재직 증명서 등 실제 거주 사실을 증명하는 서류를 제출해야 한다.",정책,2026-06-30,병무청
"2026년 현재 현역병의 의무복무기간은 육군·해병대 18개월, 해군 20개월, 공군 21개월이며, 사회복무요원의 복무기간은 21개월이다.",정책,2026-07-14,병무청
2026년 7월 기준 북대서양조약기구 사무총장은 마르크 뤼터이며 2024년 10월 1일 옌스 스톨텐베르그의 후임으로 취임했다.,시사,2024-10-01,위키백과 북대서양 조약 기구 사무총장
2026년 7월 기준 미국 대통령은 도널드 트럼프이며 2025년 1월 20일 제47대 대통령으로 취임했다.,시사,2025-01-20,연합뉴스
도널드 트럼프는 2025년 1월 20일 제47대 미국 대통령으로 취임했으며 이는 그의 두 번째 대통령 임기다.,시사,2025-01-20,위키백과 2025년 도널드 트럼프 대통령 취임식
2026년 7월 기준 미국 부통령은 J.D. 밴스이며 2025년 1월 20일 취임했다.,시사,2025-01-20,VOA 코리아
2026년 7월 기준 대한민국 대통령은 이재명이며 2025년 6월 4일 제21대 대통령으로 취임했다.,시사,2025-06-04,대한민국 정책브리핑
2026년 7월 기준 대한민국 외교부 장관은 조현이며 2025년 7월 18일 취임했다.,시사,2025-07-18,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 법무부 장관은 정성호이며 2025년 7월 18일 취임했다.,시사,2025-07-18,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 행정안전부 장관은 윤호중이며 2025년 7월 19일 취임했다.,시사,2025-07-19,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 보건복지부 장관은 정은경이며 2025년 7월 21일 취임했다.,시사,2025-07-21,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 고용노동부 장관은 김영훈이며 2025년 7월 21일 취임했다.,시사,2025-07-21,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 통일부 장관은 정동영이며 2025년 7월 25일 취임했다.,시사,2025-07-25,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 문화체육관광부 장관은 최휘영이며 2025년 7월 31일 취임했다.,시사,2025-07-31,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 국토교통부 장관은 김윤덕이며 2025년 7월 31일 취임했다.,시사,2025-07-31,위키백과 이재명 정부의 국무위원
2025년 10월 1일 통계청이 국무총리 소속 국가데이터처로 승격 출범했으며 초대 처장은 안형준이다.,시사,2025-10-01,전자신문
2026년 7월 기준 대한민국 과학기술부총리 겸 과학기술정보통신부 장관은 배경훈이며 2025년 10월 1일 취임했다.,시사,2025-10-01,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 교육부 장관은 최교진이며 2025년 10월 1일 취임했다.,시사,2025-10-01,위키백과 이재명 정부의 국무위원
2026년 7월 기준 일본 내각총리대신은 다카이치 사나에이며 2025년 10월 21일 제104대 총리로 취임한 일본 최초의 여성 총리다.,시사,2025-10-21,위키백과 다카이치 사나에
2026년 7월 기준 대한민국 경제부총리 겸 재정경제부 장관은 구윤철이다.,시사,2026-01-02,위키백과 구윤철
2026년 1월 2일 이재명 정부 정부조직개편으로 기획재정부가 재정경제부와 기획예산처로 분리되었다.,시사,2026-01-02,재정경제부(기획재정부) 정책브리핑
2026년 1월 2일 이재명 정부 정부조직개편으로 환경부가 기후에너지환경부로 개편되었으며 장관은 김성환이다.,시사,2026-01-02,위키백과 이재명 정부의 국무위원
2026년 1월 2일 이재명 정부 정부조직개편으로 여성가족부가 성평등가족부로 개편되었으며 장관은 원민경이다.,시사,2026-01-02,위키백과 이재명 정부의 국무위원
2026년 1월 2일 이재명 정부 정부조직개편으로 산업통상자원부가 산업통상부로 개편되었으며 장관은 김정관이다.,시사,2026-01-02,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 기획예산처 장관은 박홍근이며 2026년 3월 25일 취임했다.,시사,2026-03-25,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 해양수산부 장관은 황종우이며 2026년 3월 25일 취임했다.,시사,2026-03-25,위키백과 이재명 정부의 국무위원
2026년 7월 기준 대한민국 국회의장은 조정식이며 2026년 6월 5일 제22대 국회 후반기 국회의장으로 선출됐다.,시사,2026-06-05,대한민국국회
전임 대한민국 국무총리 김민석은 2025년 7월 3일부터 2026년 6월 30일까지 제49대 국무총리를 역임했다.,시사,2026-06-30,위키백과 대한민국 국무총리
2026년 7월 기준 대한민국 국무총리는 한성숙이며 2026년 7월 1일 취임했다.,시사,2026-07-01,YTN
한성숙 국무총리는 대한민국 헌정사상 두 번째 여성 국무총리로 2026년 7월 1일 취임했다.,시사,2026-07-01,데일리안
2026년 7월 기준 대한민국 농림축산식품부 장관은 송미령이다.,시사,2026-07-15,위키백과 이재명 정부의 국무위원
2026년 7월 기준 중화인민공화국 국가주석은 시진핑이다.,시사,2026-07-15,위키백과 시진핑
2026년 7월 기준 유엔 사무총장은 안토니우 구테흐스이며 2017년 1월 1일 제9대 사무총장으로 취임했다.,시사,2026-07-15,위키백과 유엔 사무총장
2026년 7월 기준 대한민국 대법원장은 조희대다.,시사,2026-07-15,위키백과 조희대
2026년 7월 기준 러시아 대통령은 블라디미르 푸틴이다.,시사,2026-07-15,위키백과 블라디미르 푸틴
2026년 7월 기준 중화인민공화국 국무원 총리는 리창이다.,시사,2026-07-15,중국국제방송(CRI) 2026년 7월 보도
2026년 7월 기준 조선민주주의인민공화국 국무위원장 겸 조선노동당 총비서는 김정은이다.,시사,2026-07-15,Wikipedia Kim Jong Un
한화에어로스페이스는 2023년 12월 1일 폴란드 군비청과 약 3조4474억원 규모의 K9 자주포 152문 2차 실행계약을 체결했다.,전력화,2023-12-01,한화그룹
한화에어로스페이스 호주법인은 2023년 12월 호주 국방부와 레드백(AS-21) 장갑차 129대를 공급하는 약 3조1600억원 규모의 수출 본계약을 체결했다.,전력화,2023-12-08,비즈니스포스트
방위사업청은 2024년 5월 한국형 미사일방어체계(KAMD)의 핵심 전력인 L-SAM(장거리 지대공 유도무기)이 전투용 적합 판정을 획득했다고 밝혔다.,전력화,2024-05-25,뉴스웍스
LIG넥스원은 2024년 9월 이라크 국방부와 천궁-II(M-SAM) 지대공 유도무기 3조7135억원 규모의 수출 계약을 체결했다.,전력화,2024-09-19,글로벌이코노믹
대한민국 육군의 고위력 탄도미사일 현무-5가 2024년 10월 1일 건군 76주년 국군의 날 기념식에서 처음으로 실물 공개되었다.,전력화,2024-10-01,경향신문
정조대왕급 이지스구축함 1번함 정조대왕함(DDG-995)이 2024년 12월 2일 대한민국 해군에서 취역식을 갖고 취역했다.,전력화,2024-12-02,서울평양뉴스(SPN)
울산급 Batch-III 1번함인 3600톤급 신형 호위함 충남함(FFG-828)이 2024년 12월 18일 대한민국 해군에 인도되었다.,전력화,2024-12-18,헤럴드경제
군 정찰위성 425사업의 세 번째 위성인 정찰위성 3호기(SAR 위성)가 2024년 12월 21일 미국 반덴버그 우주군기지에서 스페이스X 팰컨9으로 발사되어 목표 궤도 진입에 성공했다.,전력화,2024-12-21,뉴스핌
"한국항공우주산업(KAI)은 2024년 12월 23일 이라크 정부와 1358억원 규모의 한국형 기동헬기 수리온(KUH-1) 공급 계약을 체결했으며, 이는 국산 헬기의 첫 수출 사례다.",전력화,2024-12-23,아주경제
방위사업청은 2024년 12월 26일 국산 소형무장헬기(LAH) 미르온 양산 1호기를 육군에 인도해 최초 전력화했다.,전력화,2024-12-26,대한민국 정책브리핑(방위사업청 보도자료)
군 정찰위성 확보를 위한 425사업의 네 번째 위성인 정찰위성 4호기(SAR 위성)가 2025년 4월 22일 미국 케이프커내버럴 우주군기지에서 스페이스X 팰컨9으로 발사되어 성공했다.,전력화,2025-04-22,서울신문
"한국항공우주산업(KAI)은 2025년 6월 4일 필리핀 국방부와 FA-50 경공격기 12대 추가 수출 계약을 체결했으며, 계약 규모는 약 1조원이다.",전력화,2025-06-04,대한민국 정책브리핑
"방위사업청은 2025년 6월 26일 한국항공우주산업(KAI)과 KF-21 보라매 전투기 20대 추가 양산 계약을 체결했으며, 이로써 공군용 Block-I은 총 40대가 양산된다.",전력화,2025-06-26,경향신문
"현대로템은 2025년 8월 1일 폴란드 군비청과 65억 달러(약 8조7000억원) 규모의 K2 전차 2차 이행계약을 체결했으며, K2GF 116대와 폴란드형 K2PL 64대 등이 포함된다.",전력화,2025-08-01,머니투데이
정조대왕급 이지스구축함 2번함 다산정약용함(DDG-996)이 2025년 9월 17일 진수되었다.,전력화,2025-09-17,뉴스1
한화에어로스페이스는 2025년 9월 노르웨이 국방물자청과 K9 자주포 24문을 추가 공급하는 수출 계약을 체결했다.,전력화,2025-09-19,한국일보
장보고-III Batch-II 선도함(1번함)인 3600톤급 잠수함 장영실함이 2025년 10월 22일 경남 거제 한화오션 조선소에서 진수식을 갖고 진수되었다.,전력화,2025-10-22,대한민국 정책브리핑
군 정찰위성 확보를 위한 425사업의 마지막 위성인 정찰위성 5호기가 2025년 11월 2일 미국 반덴버그 우주군기지에서 스페이스X 팰컨9으로 발사되어 목표 궤도 진입과 지상국 교신에 성공했다.,전력화,2025-11-02,경향신문
울산급 Batch-III 3번함인 3600톤급 신형 호위함 전남함(FFG-831)이 2025년 11월 25일 경남 고성 SK오션플랜트에서 진수되었다.,전력화,2025-11-25,파이낸셜뉴스
LIG넥스원(LIG D&A)은 2025년 11월 27일 방위사업청과 총 1639억원 규모의 L-SAM 양산 계약을 체결했다.,전력화,2025-11-27,국민일보
한화에어로스페이스는 2025년 11월 28일 방위사업청과 약 7054억원 규모의 L-SAM 양산 계약을 체결했다.,전력화,2025-11-28,국민일보
"전술지대지유도무기(KTSSM, 우레)의 전력화가 2025년 12월 완료됐으며, 한화에어로스페이스가 제작한 이 유도무기는 육군 미사일전략사령부에 배치돼 북한의 갱도형 포 진지와 지휘시설을 정밀타격하는 킬체인 전력으로 운용된다.",전력화,2025-12-16,국방일보 2025년 12월 16일 보도
한화에어로스페이스는 2025년 12월 21일 에스토니아 국방투자센터(ECDI)와 약 3억 유로 규모의 K239 천무 다연장로켓 정부 간(G2G) 수출 계약을 체결했다.,전력화,2025-12-21,대한민국 정책브리핑
HD현대중공업은 2025년 12월 26일 필리핀 해군과 5.78억 달러(약 8500억 원) 규모의 호세 리잘급 3200톤급 호위함 2척을 건조하는 필리핀 해군 호위함 2차 획득사업 계약을 체결했다.,전력화,2025-12-26,국방일보 2025년 12월 29일 보도
한화에어로스페이스는 2025년 12월 폴란드 군비청과 약 5조6000억원 규모의 K239 천무 다연장로켓 3차 실행계약을 체결했다.,전력화,2025-12-29,SBS
"방위사업청은 2026년 1월 26일 육군전술지휘정보체계(ATCIS) 2차 성능개량사업을 완료하고 부대 배치를 마쳤다고 발표했으며, 이를 통해 전장정보의 실시간 공유·분석 능력과 유·무인 복합전투체계의 디지털 기반이 강화됐다.",전력화,2026-01-26,국방일보 2026년 1월 27일 보도
"한화에어로스페이스는 2026년 1월 30일 노르웨이와 9억2200만 달러(약 1조3000억 원) 규모의 다연장로켓 천무 16문과 유도미사일, 종합군수지원을 포함한 천무 풀패키지 공급 계약을 체결했다.",전력화,2026-01-30,국방일보 2026년 2월 5일 보도
HD현대중공업이 필리핀 해군에 수출하는 2400톤급 원해경비함(OPV) 6척 중 1번함 라자술라이만함이 계약 납기보다 약 5개월 앞당겨 조기 인도된 사실이 2026년 2월 25일 확인됐다.,전력화,2026-02-25,국방일보 2026년 2월 26일 보도
KR1 폭발물탐지제거로봇 국산 1호가 2026년 3월 우리 군 일선 부대에 실전 배치되기 시작했다.,전력화,2026-03-05,국방일보 2026년 3월 6일 보도
KF-21 보라매 전투기 양산 1호기 출고 기념식이 2026년 3월 25일 개최되었다.,전력화,2026-03-25,방위사업청
"방위사업청은 2026년 4월 8일 부산 대한항공 테크센터에서 중고도정찰용 무인항공기(MUAV) 양산 1호기 출고식을 개최했으며, 국산화율은 약 90%다.",전력화,2026-04-08,대한민국 정책브리핑
"방위사업청은 2026년 4월 9일 핀란드 정부와 K9 자주포 112대 규모의 2차 수출 계약을 체결했으며, 계약 규모는 약 9400억원이다.",전력화,2026-04-09,대한민국 정책브리핑(방위사업청 보도자료)
"LIG디펜스앤에어로스페이스(LIG D&A)는 2026년 4월 22일 말레이시아 쿠알라룸푸르 DSA 2026 방산전시회에서 말레이시아 국방부와 함대공유도탄 해궁 수출 계약을 체결했으며, 계약 규모는 약 1400억원(9400만 달러)이다.",전력화,2026-04-22,뉴데일리
울산급 Batch-III 4번함인 3600톤급 신형 호위함 제주함(FFG-832)이 2026년 4월 진수되었다.,전력화,2026-04-29,글로벌이코노믹
방위사업청은 2026년 5월 7일 KF-21 보라매 전투기가 체계개발의 최종 관문인 전투용 적합 판정을 획득했다고 발표했다.,전력화,2026-05-07,대한민국 정책브리핑(방위사업청 보도자료)
"한화에어로스페이스는 2026년 5월 13일 에스토니아에 다연장로켓 천무 3문을 추가 공급하는 계약을 체결했으며, 이는 2025년 12월 천무 발사대 6문 등을 포함한 1차 도입 계약에 이은 후속 계약이다.",전력화,2026-05-13,국방일보 2026년 5월 14일 보도
3600톤급 신형 호위함(울산급 Batch-III 2번함) 경북함이 2026년 6월 24일 대한민국 해군에 취역했다.,전력화,2026-06-24,서울평양뉴스(SPN)
"방위사업청 한국형잠수함사업단이 발주한 잠수함용 예인정-II 사업의 선도함이 2026년 6월 25일 동일조선에서 진수됐으며, 이 예인정은 3000톤급 잠수함을 안정적으로 예인할 수 있는 성능을 갖췄다.",전력화,2026-06-25,국방일보 2026년 6월 26일 보도
한화에어로스페이스는 2026년 2월 폴란드와의 K9 자주포 1차 실행계약 물량인 212문을 모두 인도하며 납기를 완료했다.,전력화,2026-07-05,이데일리
2006년 10월 14일 유엔 안전보장이사회는 북한의 1차 핵실험에 대응해 대북 제재 결의 1718호를 만장일치로 채택했다.,정세,2006-10-14,유엔 안전보장이사회 보도자료 SC/8853
2009년 6월 12일 유엔 안전보장이사회는 북한의 2차 핵실험에 대응해 대북 제재 결의 1874호를 만장일치로 채택했다.,정세,2009-06-12,유엔 안전보장이사회 보도자료 SC/9679
2013년 3월 7일 유엔 안전보장이사회는 북한의 3차 핵실험에 대응해 대북 제재 결의 2094호를 만장일치로 채택했다.,정세,2013-03-07,유엔 안전보장이사회 보도자료 SC/10934
2016년 3월 2일 유엔 안전보장이사회는 북한의 4차 핵실험과 장거리 로켓 발사에 대응해 대북 제재 결의 2270호를 만장일치로 채택했다.,정세,2016-03-02,유엔 안전보장이사회 보도자료 SC/12267
2016년 11월 30일 유엔 안전보장이사회는 북한의 5차 핵실험에 대응해 북한산 석탄 수출 상한을 도입한 대북 제재 결의 2321호를 만장일치로 채택했다.,정세,2016-11-30,유엔 안전보장이사회 보도자료 SC/12603
2017년 8월 5일 유엔 안전보장이사회는 북한의 대륙간탄도미사일(ICBM) 시험발사에 대응해 대북 제재 결의 2371호를 만장일치로 채택했다.,정세,2017-08-05,유엔 안전보장이사회 보도자료 SC/12945
2017년 9월 11일 유엔 안전보장이사회는 북한의 6차 핵실험에 대응해 대북 정유제품 공급 상한을 도입한 제재 결의 2375호를 만장일치로 채택했다.,정세,2017-09-11,유엔 안전보장이사회 보도자료 SC/12983
2017년 12월 22일 유엔 안전보장이사회는 북한의 화성-15형 ICBM 발사에 대응해 대북 정유제품 공급을 연 50만 배럴로 제한한 제재 결의 2397호를 만장일치로 채택했다.,정세,2017-12-22,유엔 안전보장이사회 보도자료 SC/13141
2019년 8월 2일 미국은 1987년 옛 소련과 체결한 중거리핵전력조약(INF)에서 공식 탈퇴를 완료했다고 미국 국무부가 발표했다.,정세,2019-08-02,미국 국무부(state.gov)
2020년 11월 22일 미국은 러시아 등과 맺은 항공자유화조약(Open Skies Treaty)에서 공식 탈퇴를 완료했다고 미국 국무부가 밝혔다.,정세,2020-11-22,미국 국무부(state.gov)
2021년 9월 15일 미국 영국 호주 3국 정상은 공동성명을 통해 인도태평양 지역 3자 안보 파트너십인 오커스(AUKUS) 창설을 발표했다.,정세,2021-09-15,미국 백악관 공동성명
2023년 2월 21일 블라디미르 푸틴 러시아 대통령은 국정연설에서 미국과의 신전략무기감축협정(New START) 참여를 중단한다고 선언했다.,정세,2023-02-21,러시아 대통령 국정연설(경향신문 보도)
2023년 4월 4일 핀란드가 미국에 북대서양조약 가입서를 기탁하며 북대서양조약기구(NATO)의 31번째 회원국이 되었다고 NATO가 공식 발표했다.,정세,2023-04-04,NATO 공식 홈페이지(nato.int)
2023년 11월 7일 러시아 외무부는 러시아의 유럽재래식무기감축조약(CFE) 탈퇴 절차가 완료되었다고 발표했다.,정세,2023-11-07,러시아 외무부(신화통신 보도)
2024년 3월 7일 스웨덴이 미국 워싱턴에 북대서양조약 가입서를 기탁하며 북대서양조약기구(NATO)의 32번째 회원국이 되었다고 NATO가 공식 발표했다.,정세,2024-03-07,NATO 공식 홈페이지(nato.int)
2026년 1월 4일 합동참모본부는 북한이 이날 오전 7시 50분경 평양 인근에서 동해상으로 탄도미사일 수 발을 발사했으며 포착된 미사일이 약 900km를 비행했다고 발표했다.,정세,2026-01-04,합동참모본부 발표(서울신문·헤럴드경제 보도)
2026년 1월 28일 합동참모본부는 북한이 오후 3시 50분경 평양 북방 일대에서 동해상으로 탄도미사일을 발사했으며 약 350km를 비행했다고 발표했다.,정세,2026-01-28,합동참모본부 발표(서울신문 보도)
2026년 2월 25일 합동참모본부와 주한미군사령부는 공동브리핑을 통해 한미 연합연습 '자유의 방패(프리덤실드·FS)'를 2026년 3월 9일부터 3월 19일까지 실시한다고 발표했다.,정세,2026-02-25,합동참모본부·주한미군사령부 공동브리핑(대한민국 정책브리핑)
2026년 2월 27일 한미 군 당국은 2026년 '자유의 방패(프리덤실드·FS)' 연합연습 기간에 야외기동훈련(FTX) 22건을 실시하기로 했다고 발표했다.,정세,2026-02-27,한미 군 당국 발표(아주경제 보도)
2026년 3월 9일 한미 양국 군은 전구급 연합연습 '자유의 방패(프리덤실드·FS)'를 시작했으며 참가 병력은 약 1만 8천여 명 수준이라고 밝혔다.,정세,2026-03-09,한미 군 당국 발표(자유아시아방송·VOA 보도)
2026년 3월 14일 합동참모본부는 북한이 동쪽 방향으로 미상 탄도미사일을 발사했으며 약 350km를 비행했다고 발표했다.,정세,2026-03-14,합동참모본부 발표(한국경제·서울경제 보도)
2026년 5월 26일 합동참모본부는 북한이 이날 오후 1시경 평안북도 정주 일대에서 서해상으로 근거리 탄도미사일 등 발사체 수 발을 발사했으며 근거리 탄도미사일은 80여 km를 비행했다고 발표했다.,정세,2026-05-26,합동참모본부 발표(MBC뉴스·머니투데이 보도)
2026년 6월 28일 합동참모본부는 북한이 2026년 6월 25일 진행한 무기 시험과 관련해 방사포 등 10여 발을 포착했으며 세부 제원은 정밀 분석 중이라고 발표했다.,정세,2026-06-28,합동참모본부 발표(매일신문 보도)
2026 FIFA 북중미 월드컵 결승전은 2026년 7월 19일 미국 뉴저지주 이스트러더퍼드의 메트라이프 스타디움에서 개최된다.,일정,2024-02-04,FIFA(국제축구연맹)
2026년 G20 정상회의는 2026년 12월 14일부터 12월 15일까지 미국 플로리다주 마이애미의 트럼프 내셔널 도랄 리조트에서 개최된다.,일정,2026-02-19,미국 재무부 발표(MBC뉴스·뉴스1 보도)
국내 지상 방산 전시회 KADEX와 DX KOREA를 통합한 전시회가 2026년 12월 8일부터 12월 11일까지 킨텍스 제2전시장에서 개최되는 것으로 확정 발표되었다.,일정,2026-07-03,뉴스핌(통합 전시회 조직위원회 발표)
서울 국제 항공우주 및 방위산업 전시회(서울 ADEX 2027)는 2027년 10월 19일부터 10월 22일까지 경기도 성남 서울공항에서 개최된다.,일정,2026-07-14,서울 ADEX 공식 홈페이지(한국항공우주산업협회·한국방위산업진흥회)
제20회 하계 아시안게임인 2026 아이치·나고야 아시안게임은 2026년 9월 19일부터 10월 4일까지 일본 아이치현과 나고야시 일원에서 개최된다.,일정,2026-07-14,아시아올림픽평의회(OCA)·2026 아이치·나고야 아시안게임 조직위원회
2026년 APEC 정상회의는 2026년 11월 18일부터 11월 19일까지 중국 광둥성 선전에서 개최된다.,일정,2026-07-14,APEC 의장국 중국 정부 발표(뉴스1 보도)
2028 로스앤젤레스 하계올림픽은 2028년 7월 14일 개막해 2028년 7월 30일 폐막한다.,일정,2026-07-14,LA28 올림픽 조직위원회
2027학년도 대학수학능력시험은 2026년 11월 19일 시행되며 성적은 2026년 12월 11일 수험생에게 통지된다.,일정,2026-07-14,교육부·한국교육과정평가원
2027 충청권 하계세계대학경기대회(하계 유니버시아드)는 2027년 8월 1일부터 8월 12일까지 대전·세종·충북·충남 일원에서 개최된다.,일정,2026-07-14,2027 충청권 하계세계대학경기대회 조직위원회(FISU 합의 확정)
제15회 서울안보대화(SDD)는 2026년 9월 7일부터 9월 9일까지 서울 롯데호텔에서 개최된다.,일정,2026-07-14,국방부 서울안보대화 공식 홈페이지
1914년 6월 28일 사라예보에서 오스트리아-헝가리 제국 황태자 프란츠 페르디난트 부부가 가브릴로 프린치프에게 암살된 사라예보 사건이 발생했다.,전쟁사실,1914-06-28,위키백과(사라예보 사건)
1914년 7월 28일 오스트리아-헝가리 제국이 세르비아에 선전포고하면서 제1차 세계대전이 발발했다.,전쟁사실,1914-07-28,위키백과(제1차 세계 대전)
1918년 11월 11일 정전협정 체결로 제1차 세계대전이 종결되었다.,전쟁사실,1918-11-11,위키백과(제1차 세계 대전)
1939년 9월 1일 나치 독일이 폴란드를 침공하면서 제2차 세계대전이 발발했다.,전쟁사실,1939-09-01,위키백과(폴란드 침공)
1939년 9월 3일 영국과 프랑스가 폴란드를 침공한 나치 독일에 선전포고했다.,전쟁사실,1939-09-03,위키백과(폴란드 침공)
1941년 12월 7일 일본 제국 해군이 미국 하와이 진주만의 미 해군 기지를 기습 공격했다.,전쟁사실,1941-12-07,위키백과(진주만 공격)
1941년 12월 8일 미국 의회가 일본에 선전포고하면서 태평양 전쟁이 시작되었다.,전쟁사실,1941-12-08,위키백과(진주만 공격)
1944년 6월 6일 제2차 세계대전 중 연합군이 프랑스 노르망디 해안에 상륙한 노르망디 상륙작전(디데이)이 실시되었다.,전쟁사실,1944-06-06,위키백과(노르망디 상륙)
1945년 5월 8일 나치 독일이 무조건 항복하면서 유럽에서의 제2차 세계대전이 종결되었다.,전쟁사실,1945-05-08,위키백과(제2차 세계 대전)
1945년 8월 6일 미국이 일본 히로시마에 원자폭탄을 투하했다.,전쟁사실,1945-08-06,위키백과(히로시마·나가사키 원자폭탄 투하)
1945년 8월 9일 미국이 일본 나가사키에 원자폭탄을 투하했다.,전쟁사실,1945-08-09,위키백과(히로시마·나가사키 원자폭탄 투하)
1945년 9월 2일 일본 제국이 미국 전함 미주리호 함상에서 항복 문서에 서명하면서 제2차 세계대전이 종결되었다.,전쟁사실,1945-09-02,위키백과(일본의 항복)
1949년 4월 4일 미국과 서유럽 등 12개국이 미국 워싱턴에서 북대서양조약에 서명하며 북대서양조약기구(NATO)를 창설했다.,전쟁사실,1949-04-04,서울경제 세계사속오늘
1950년 6월 25일 북한군이 38선을 넘어 대한민국을 기습 남침하면서 6·25 전쟁(한국전쟁)이 발발했다.,전쟁사실,1950-06-25,위키백과(6.25 전쟁)
1950년 6월 27일 유엔 안전보장이사회가 결의문 제83호를 채택해 회원국들에게 대한민국에 대한 군사 원조를 권고했다.,전쟁사실,1950-06-27,국가기록원
1950년 6월 28일 6·25 전쟁 발발 사흘 만에 북한군이 대한민국 수도 서울을 점령했다.,전쟁사실,1950-06-28,위키백과(6.25 전쟁)
1950년 7월 7일 유엔 안전보장이사회 결의에 따라 유엔군사령부 설치가 결정되고 더글러스 맥아더가 유엔군 총사령관에 임명되었다.,전쟁사실,1950-07-07,국가기록원
6·25 전쟁 중 1950년 8월 3일부터 8월 29일까지 경상북도 칠곡군 다부동 일대에서 대한민국 국군 제1사단이 북한군의 공세를 저지한 다부동 전투가 벌어졌다.,전쟁사실,1950-08-03,위키백과(다부동 전투)
